Name,airplane,anchor,balloon,banana,bed,bicycle,blade,blender,blimp,bottle,cake,camera,candle,cannon,car,chair,chandelier,chessboard,clock,computer,couch,cross,cup,desk,dice,donut,door,doorknob,dresser,drums,elephant,fan,fireplace,fish,flashlight,globe,grenade,guitar,gun,hammer,handgun,handle,harmonica,hat,headphones,helicopter,hourglass,hydrant,key,keyboard,ladder,lock,locomotive,mailbox,microwave,motorcycle,person,piano,plant,plate,pliers,radio,remote,sailboat,scissors,screwdriver,sign,sink,skateboard,skull,speaker,spotlight,stapler,stoplight,submarine,synthesizer,tank,telephone,television,toaster,toilet,tree,trombone,trumpet,turntable,tyrannosaurus,umbrella,windmill,wrench,yacht,camp,cure,relax,double,challenge,greet,cry,imagine,breathe,spoil,clear,bat,offend,scold,count,suspend,attend,slap,risk,prevent,settle,soak,deceive,hand,scorch,eat,hit
doorknob,0.116020583243,0.103204637923,0.102108924607,0.0983883095213,0.118971716035,0.114072468134,0.112116159288,2.58005136193e-300,0.092698939991,0.112194167332,0.0684861861164,0.107285789776,0.105603952353,0.103879953179,0.123103515101,0.111402342098,0.0983883095213,2.58005136193e-300,0.106971669928,0.116748387321,0.108207275084,0.109397950517,0.108837884066,0.114072468134,0.124025340485,0.0576129771531,0.11766428633,1.0,0.110833086986,0.105603952353,0.104280122893,0.107285789776,0.114815426492,0.120094842148,0.102108924607,-0.0,0.100644229845,0.104467814424,0.122505768776,0.101438277101,0.112780450895,0.736991698146,0.092698939991,0.112815057537,0.109656327466,0.09650833211,2.58005136193e-300,0.103879953179,0.114886932669,0.097558147175,0.104280122893,0.106635718744,0.10933124714,0.0990771627987,0.0950664909814,2.58005136193e-300,0.164328904223,0.110469863609,0.133576256756,0.107285789776,0.092698939991,0.111172621254,0.105883657052,0.097558147175,0.097558147175,2.58005136193e-300,-0.0,0.105883657052,2.58005136193e-300,0.0615770829448,0.11655720699,0.110469863609,2.58005136193e-300,-0.0,0.109718922103,2.58005136193e-300,0.105306572516,0.116799452678,0.110415832549,2.58005136193e-300,0.12698144954,0.122092981785,2.58005136193e-300,0.107768115204,0.092698939991,2.58005136193e-300,0.101438277101,0.092698939991,0.0950664909814,0.0990771627987,0.0833333333333,0.0769230769231,0.0833333333333,0.0769230769231,0.0555555555556,0.0769230769231,0.0909090909091,0.0833333333333,0.1,0.0909090909091,0.0909090909091,0.0833333333333,0.0769230769231,0.0666666666667,0.0909090909091,0.0714285714286,0.0909090909091,0.0833333333333,0.0833333333333,0.1,0.0833333333333,0.0769230769231,0.0666666666667,0.0909090909091,0.0833333333333,0.0909090909091,0.0833333333333
dresser,0.346882436062,0.302419462936,0.298700094639,0.134560916988,0.725827260137,0.340007640573,0.333146406395,6.51535805177e-300,0.125676945523,0.333419189007,0.0803426935805,0.316384979239,0.310608269166,0.304718117332,0.372239714941,0.67154995824,0.20255273858,4.6116974629e-300,0.315303745842,0.349461728263,0.649025517123,0.229109093354,0.321743080853,0.690548211341,0.265844492492,0.0657790945386,0.249659331855,0.110833086986,1.0,0.310608269166,0.143926858859,0.316384979239,0.242516302112,0.169937665164,0.298700094639,-0.0,0.293747933253,0.306723029269,0.370077517275,0.296429832116,0.335471484435,0.145669823688,0.267271269666,0.237539087614,0.324579004727,0.279884833438,6.51535805177e-300,0.21568542472,0.342876685852,0.283386975531,0.216651164913,0.314148541157,0.323451722541,0.288474452355,0.194716400976,6.51535805177e-300,0.250191945173,0.327405155585,0.193170306061,0.223943457054,0.267271269666,0.329852296652,0.311566885951,0.283386975531,0.283386975531,6.51535805177e-300,-0.0,0.220533116683,6.51535805177e-300,0.0709974861761,0.164005880922,0.327405155585,6.51535805177e-300,-0.0,0.324796196475,6.51535805177e-300,0.309589992339,0.349642924471,0.327217232528,4.6116974629e-300,0.273479143052,0.173317770573,6.51535805177e-300,0.318047263346,0.189179815819,3.06366748644e-300,0.209818814843,0.267271269666,0.275093299402,0.288474452355,0.0769230769231,0.0714285714286,0.0769230769231,0.0714285714286,0.0526315789474,0.0714285714286,0.0833333333333,0.0769230769231,0.0909090909091,0.0833333333333,0.0833333333333,0.0769230769231,0.0714285714286,0.0625,0.0833333333333,0.0666666666667,0.0833333333333,0.0769230769231,0.0769230769231,0.0909090909091,0.0769230769231,0.0714285714286,0.0625,0.0833333333333,0.0769230769231,0.0833333333333,0.0769230769231
drums,0.326825328538,0.359212173789,0.283707511021,0.128076721698,0.336126078323,0.320715563094,0.39367807024,6.51535805177e-300,0.120002631927,0.314847107361,0.0759559441737,0.299614372134,0.368432137553,0.289131087999,0.349240272335,0.312379719976,0.19279216662,4.6116974629e-300,0.373707467703,0.41183525251,0.302462860921,0.216699758106,0.304415185558,0.320715563094,0.249280545998,0.0628091686789,0.234995257123,0.105603952353,0.310608269166,1.0,0.136533399393,0.374921049023,0.228656041917,0.159725212263,0.35501607246,-0.0,0.349421016101,0.673731403425,0.434637694769,0.281658648882,0.396271675413,0.136768859735,0.590986369494,0.22422628856,0.384103788486,0.266679792276,8.15296295079e-300,0.204652621448,0.404518709158,0.337684788213,0.205521889817,0.372410374659,0.305944303549,0.274466735325,0.185679604519,6.51535805177e-300,0.228666922566,0.883034583971,0.180082163604,0.212072894358,0.255203972892,0.311664616923,0.369509810598,0.269857390144,0.269857390144,6.51535805177e-300,-0.0,0.209012044619,6.51535805177e-300,0.0675499965006,0.154473934859,0.387265113791,8.15296295079e-300,-0.0,0.307146901595,1.50878834578e-299,0.293513711183,0.329274690278,0.309311093608,4.6116974629e-300,0.255981462232,0.162707702914,1.50878834578e-299,0.697280545832,0.180638347879,3.06366748644e-300,0.199363483347,0.319348302787,0.262326207668,0.274466735325,0.0714285714286,0.0666666666667,0.0714285714286,0.0666666666667,0.05,0.0666666666667,0.0769230769231,0.0714285714286,0.0833333333333,0.0769230769231,0.0769230769231,0.0714285714286,0.0666666666667,0.0588235294118,0.0769230769231,0.0625,0.0769230769231,0.0714285714286,0.0714285714286,0.0833333333333,0.0714285714286,0.0666666666667,0.0588235294118,0.0769230769231,0.0714285714286,0.0769230769231,0.0714285714286
elephant,0.151326253197,0.133162730462,0.131627931507,0.126437330573,0.155564853544,0.148539857831,0.145750979432,3.06366748644e-300,0.172146820869,0.145862009677,0.0748561933658,0.138904242276,0.136533399393,0.134110071632,0.161535069556,0.144735670394,0.126437330573,3.06366748644e-300,0.138460925808,0.152369598042,0.140206085994,0.141891229489,0.141098155157,0.148539857831,0.162872803974,0.0620552811183,0.15368441992,0.104280122893,0.143926858859,0.136533399393,1.0,0.138904242276,0.149601428373,0.535382848861,0.131627931507,-0.0,0.129580687512,0.134935606191,0.160668756419,0.130689925459,0.146696946476,0.134556567672,0.118562261144,0.146746256294,0.142257353222,0.123826845738,3.06366748644e-300,0.134110071632,0.149703669964,0.125283579326,0.134671942064,0.137987058212,0.141796735791,0.127395907982,0.121830287697,3.06366748644e-300,0.324501576819,0.143411188522,0.256789325927,0.138904242276,0.118562261144,0.144409183802,0.136927226948,0.125283579326,0.125283579326,3.06366748644e-300,-0.0,0.136927226948,3.06366748644e-300,0.0666787964978,0.220835368819,0.143411188522,3.06366748644e-300,-0.0,0.142346074715,3.06366748644e-300,0.136114888153,0.152442851274,0.143334507332,3.06366748644e-300,0.167176893453,0.232415584526,3.06366748644e-300,0.139585403487,0.118562261144,1.04351569482e-299,0.130689925459,0.118562261144,0.121830287697,0.127395907982,0.0588235294118,0.0555555555556,0.0588235294118,0.0555555555556,0.0434782608696,0.0555555555556,0.0625,0.0588235294118,0.0666666666667,0.0625,0.0625,0.0588235294118,0.0555555555556,0.05,0.0625,0.0526315789474,0.0625,0.0588235294118,0.0588235294118,0.0666666666667,0.0588235294118,0.0555555555556,0.05,0.0625,0.0588235294118,0.0625,0.0588235294118
fan,0.333227213548,0.365377663258,0.288519196696,0.130160725585,0.342901292549,0.32687807148,0.401095675579,6.51535805177e-300,0.121830287697,0.320784068413,0.0773593743228,0.304985853062,0.374921049023,0.294130120876,0.356560236044,0.318223128824,0.195929189641,4.6116974629e-300,0.380385214124,0.419959925471,0.307937895857,0.220671060786,0.309961776727,0.32687807148,0.254550310379,0.0637657605279,0.239672681904,0.107285789776,0.316384979239,0.374921049023,0.138904242276,1.0,0.233082138173,0.162979491332,0.361037152918,-0.0,0.355252248871,0.370395340311,0.443696861762,0.286400507222,0.40378827216,0.139603148373,0.324212019181,0.228480956954,0.391161753393,0.270926906562,8.15296295079e-300,0.208191034388,0.41235451905,0.343127833721,0.209090687723,0.379041434977,0.311547270006,0.278967591873,0.188587686972,6.51535805177e-300,0.235395924408,0.394440821671,0.184229587645,0.21587493329,0.259090762758,0.317481053731,0.376037074296,0.274207145024,0.274207145024,6.51535805177e-300,-0.0,0.21270417049,6.51535805177e-300,0.0686577185117,0.157515712422,0.394440821671,8.15296295079e-300,-0.0,0.312794409164,8.15296295079e-300,0.298666792945,0.335773845593,0.315039209642,4.6116974629e-300,0.261541507372,0.166085933792,8.15296295079e-300,0.383575164062,0.183389493528,3.06366748644e-300,0.202719863135,0.324212019181,0.266434716211,0.278967591873,0.0833333333333,0.0769230769231,0.0833333333333,0.0769230769231,0.0555555555556,0.0769230769231,0.0909090909091,0.0833333333333,0.1,0.0909090909091,0.0909090909091,0.0833333333333,0.0769230769231,0.0666666666667,0.0909090909091,0.0714285714286,0.0909090909091,0.0833333333333,0.0833333333333,0.1,0.0833333333333,0.0769230769231,0.0666666666667,0.0909090909091,0.0833333333333,0.0909090909091,0.0833333333333
fireplace,0.256558948835,0.222393086986,0.219552802552,0.139508285642,0.264681419414,0.251250586889,0.245962102902,4.6116974629e-300,0.129982159055,0.246172178498,0.0837299679178,0.233082138173,0.228656041917,0.224149808009,0.276220519736,0.244042875906,0.209999946077,4.6116974629e-300,0.232253199043,0.258552984007,0.235519914885,0.411912552668,0.237193398163,0.251250586889,0.278821986481,0.068032435808,0.450548369312,0.114815426492,0.242516302112,0.228656041917,0.149601428373,0.233082138173,1.0,0.17790538537,0.219552802552,-0.0,0.21577531679,0.225682889085,0.274538940426,0.217820459315,0.247753169297,0.152627613707,0.195660395847,0.247846608324,0.239371698736,0.205226151257,4.6116974629e-300,0.224149808009,0.253464766929,0.207887570013,0.225193018084,0.231367804435,0.23850563138,0.211758016449,0.201588746228,4.6116974629e-300,0.267853371505,0.241544080162,0.203531940705,0.233082138173,0.195660395847,0.243426409228,0.229390074782,0.207887570013,0.207887570013,4.6116974629e-300,-0.0,0.229390074782,4.6116974629e-300,0.0736296867773,0.171414946557,0.241544080162,4.6116974629e-300,-0.0,0.239538591587,4.6116974629e-300,0.227876524755,0.25869311579,0.241399579853,4.6116974629e-300,0.287232008609,0.181613339406,4.6116974629e-300,0.2343569971,0.195660395847,3.06366748644e-300,0.217820459315,0.195660395847,0.201588746228,0.211758016449,0.0714285714286,0.0666666666667,0.0714285714286,0.0666666666667,0.05,0.0666666666667,0.0769230769231,0.0714285714286,0.0833333333333,0.0769230769231,0.0769230769231,0.0714285714286,0.0666666666667,0.0588235294118,0.0769230769231,0.0625,0.0769230769231,0.0714285714286,0.0714285714286,0.0833333333333,0.0714285714286,0.0666666666667,0.0588235294118,0.0769230769231,0.0714285714286,0.0769230769231,0.0714285714286
fish,0.180349941851,0.155131457058,0.153052426666,0.146079367268,0.186402866953,0.176406139348,0.17248651951,3.06366748644e-300,0.196983834869,0.172642040617,0.0882838070492,0.162979491332,0.159725212263,0.15641867116,0.195040382979,0.171066379976,0.146079367268,3.06366748644e-300,0.162369521168,0.181833846538,0.164774637428,0.167107018597,0.166008111427,0.176406139348,0.196993966444,0.071008498367,0.183709467256,0.120094842148,0.169937665164,0.159725212263,0.535382848861,0.162979491332,0.17790538537,1.0,0.153052426666,-0.0,0.150291493527,0.157542847871,0.193778824164,0.151785689482,0.17381293844,0.162100416632,0.135668197374,0.173882166544,0.167615067306,0.142605945217,3.06366748644e-300,0.15641867116,0.178049992753,0.144541481444,0.157183551238,0.161718260284,0.166975970798,0.147360417368,0.1399643461,3.06366748644e-300,0.425674480192,0.169219231567,0.316274870402,0.162979491332,0.135668197374,0.170610484438,0.160264459688,0.144541481444,0.144541481444,3.06366748644e-300,-0.0,0.160264459688,3.06366748644e-300,0.0771281859611,0.263447411577,0.169219231567,3.06366748644e-300,-0.0,0.16773825116,3.06366748644e-300,0.159152745599,0.181938179124,0.169112478485,3.06366748644e-300,0.203325384562,0.280096252608,3.06366748644e-300,0.163918034144,0.135668197374,1.04351569482e-299,0.151785689482,0.135668197374,0.1399643461,0.147360417368,0.0666666666667,0.0625,0.0666666666667,0.0625,0.047619047619,0.0625,0.0714285714286,0.0666666666667,0.0769230769231,0.0714285714286,0.0714285714286,0.0666666666667,0.0625,0.0555555555556,0.0714285714286,0.0588235294118,0.0714285714286,0.0666666666667,0.0666666666667,0.0769230769231,0.0666666666667,0.0625,0.0555555555556,0.0714285714286,0.0666666666667,0.0714285714286,0.0666666666667
flashlight,0.313667563286,0.346447545534,0.273739575048,0.123750481993,0.322224700274,0.308035606334,0.378398529557,6.51535805177e-300,0.11619655552,0.302618094081,0.0730618437471,0.288519196696,0.794534689429,0.278785348163,0.334257165984,0.300337962431,0.186279936176,4.6116974629e-300,0.359911653983,0.395143645281,0.291159694347,0.208506578342,0.292968390797,0.308035606334,0.238499755153,0.0608170749122,0.225390868814,0.102108924607,0.298700094639,0.35501607246,0.131627931507,0.361037152918,0.219552802552,0.153052426666,1.0,-0.0,0.337331052871,0.350955554873,0.416088186143,0.271831671324,0.380794101745,0.130963306516,0.309219657929,0.215465589809,0.369544667133,0.257853860553,8.15296295079e-300,0.197329705075,0.388403306293,0.326380195213,0.198137754982,0.358708406265,0.294384405883,0.265126876969,0.179631477003,6.51535805177e-300,0.215232917239,0.372469967199,0.171645021046,0.204219512854,0.247109768585,0.299676870654,0.356016583267,0.260823438749,0.260823438749,6.51535805177e-300,-0.0,0.20137964366,6.51535805177e-300,0.0652513303305,0.148224114272,0.833596934524,8.15296295079e-300,-0.0,0.295497676778,8.15296295079e-300,0.282857734308,0.315922995203,0.297500283221,4.6116974629e-300,0.244626484535,0.155788791056,8.15296295079e-300,0.362766169772,0.174909112253,3.06366748644e-300,0.192407757029,0.309219657929,0.253781476227,0.265126876969,0.0666666666667,0.0625,0.0666666666667,0.0625,0.047619047619,0.0625,0.0714285714286,0.0666666666667,0.0769230769231,0.0714285714286,0.0714285714286,0.0666666666667,0.0625,0.0555555555556,0.0714285714286,0.0588235294118,0.0714285714286,0.0666666666667,0.0666666666667,0.0769230769231,0.0666666666667,0.0625,0.0555555555556,0.0714285714286,0.0666666666667,0.0714285714286,0.0666666666667
globe,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,1.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,0.0709934153422,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,0.05674976213,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,0.0909090909091,0.0833333333333,0.0909090909091,0.0833333333333,0.0588235294118,0.0833333333333,0.1,0.0909090909091,0.111111111111,0.1,0.1,0.0909090909091,0.0833333333333,0.0714285714286,0.1,0.0769230769231,0.1,0.0909090909091,0.0909090909091,0.111111111111,0.0909090909091,0.0833333333333,0.0714285714286,0.1,0.0909090909091,0.1,0.0909090909091
grenade,0.308211207925,0.341117282507,0.269574706116,0.121939259833,0.316469306621,0.302771787488,0.372048777749,6.51535805177e-300,0.11459827646,0.297536272431,0.0718578783281,0.283896249016,0.349421016101,0.68179267791,0.32806804088,0.295331798693,0.183553527819,4.6116974629e-300,0.354162474319,0.388224610824,0.286452432267,0.205096687352,0.288202942244,0.302771787488,0.234048767555,0.0599805384342,0.221411640524,0.100644229845,0.293747933253,0.349421016101,0.129580687512,0.355252248871,0.21577531679,0.150291493527,0.337331052871,-0.0,1.0,0.345486768383,0.408423341312,0.267724220918,0.374364380259,0.128563577918,0.304966353672,0.211826273229,0.363486206331,0.254155092788,8.15296295079e-300,0.194272906706,0.38171631029,0.321645320806,0.195056066132,0.352997298381,0.289573158219,0.261218093427,0.177094885417,6.51535805177e-300,0.209812638671,0.366316008361,0.168180148912,0.200947300349,0.243710783419,0.294692538516,0.350390196248,0.257039611657,0.257039611657,6.51535805177e-300,-0.0,0.198197095806,6.51535805177e-300,0.0642893255387,0.145633156143,0.366316008361,8.15296295079e-300,-0.0,0.2906502706,8.15296295079e-300,0.278413036541,0.310388581951,0.292587498219,4.6116974629e-300,0.23994612408,0.152929174384,8.15296295079e-300,0.356926173051,0.172503244279,3.06366748644e-300,0.189500423546,0.304966353672,0.250197806103,0.261218093427,0.0769230769231,0.0714285714286,0.0769230769231,0.0714285714286,0.0526315789474,0.0714285714286,0.0833333333333,0.0769230769231,0.0909090909091,0.0833333333333,0.0833333333333,0.0769230769231,0.0714285714286,0.0625,0.0833333333333,0.0666666666667,0.0833333333333,0.0769230769231,0.0769230769231,0.0909090909091,0.0769230769231,0.0714285714286,0.0625,0.0833333333333,0.0769230769231,0.0833333333333,0.0769230769231
guitar,0.322526603265,0.355055664529,0.280462589375,0.126669708808,0.331580907958,0.316575040605,0.388691209935,6.51535805177e-300,0.118766570403,0.310855782297,0.0750118518187,0.295997697696,0.3640608165,0.285761652243,0.344336104532,0.308450317679,0.19067420904,4.6116974629e-300,0.369210834394,0.406380963646,0.298777513748,0.214027587985,0.300682402364,0.316575040605,0.245750993953,0.0621622162285,0.231856096509,0.104467814424,0.306723029269,0.673731403425,0.134935606191,0.370395340311,0.225682889085,0.157542847871,0.350955554873,-0.0,0.345486768383,1.0,0.42856715191,0.278460161777,0.391219312061,0.13486923206,0.584899040399,0.221366497254,0.379355077354,0.263810723268,8.15296295079e-300,0.202267669124,0.399255258959,0.334008996268,0.203116753199,0.36794471521,0.302174157856,0.271428623173,0.183714240755,6.51535805177e-300,0.224220268777,0.867858534966,0.177312888472,0.209512941674,0.252575298781,0.30775307186,0.365113032289,0.266919918112,0.266919918112,6.51535805177e-300,-0.0,0.206525021007,6.51535805177e-300,0.0668022757796,0.15243179318,0.382438404594,8.15296295079e-300,-0.0,0.303347242516,1.50878834578e-299,0.290041967312,0.324911720851,0.305458036081,4.6116974629e-300,0.252261019853,0.160443654237,1.50878834578e-299,0.688822245134,0.17877772109,3.06366748644e-300,0.197099531811,0.316058923683,0.25954956225,0.271428623173,0.0714285714286,0.0666666666667,0.0714285714286,0.0666666666667,0.05,0.0666666666667,0.0769230769231,0.0714285714286,0.0833333333333,0.0769230769231,0.0769230769231,0.0714285714286,0.0666666666667,0.0588235294118,0.0769230769231,0.0625,0.0769230769231,0.0714285714286,0.0714285714286,0.0833333333333,0.0714285714286,0.0666666666667,0.0588235294118,0.0769230769231,0.0714285714286,0.0769230769231,0.0714285714286
gun,0.393331356105,0.421863886311,0.332512674251,0.14908483571,0.406880940105,0.38451556501,0.780149065053,6.51535805177e-300,0.138256733124,0.376110643948,0.0903878205174,0.354575868709,0.434637694769,0.339987328687,0.426256461552,0.372594979445,0.224415398096,4.6116974629e-300,0.667198035997,0.496347325753,0.358572238378,0.257481823122,0.361319383414,0.38451556501,0.304819132212,0.072363333473,0.283728629784,0.122505768776,0.370077517275,0.434637694769,0.160668756419,0.443696861762,0.274538940426,0.193778824164,0.416088186143,-0.0,0.408423341312,0.42856715191,1.0,0.329701755612,0.894433392828,0.166523893763,0.367925705987,0.268177769526,0.456615626067,0.309361650221,1.23069296108e-299,0.240649660182,0.485758449604,0.392479408888,0.241852518141,0.440184895889,0.363475632234,0.319889849808,0.214836127262,6.51535805177e-300,0.305535399015,0.461090170807,0.224578246212,0.250975713251,0.294024114352,0.371578062778,0.43613826082,0.313645958198,0.313645958198,6.51535805177e-300,-0.0,0.246700214761,6.51535805177e-300,0.0787292427605,0.186103493074,0.461090170807,8.15296295079e-300,-0.0,0.365174296243,8.15296295079e-300,0.346063492377,0.39688440742,0.368237546113,4.6116974629e-300,0.314898902996,0.198186170355,8.15296295079e-300,0.446311096572,0.208116000904,3.06366748644e-300,0.233369331016,0.367925705987,0.303518238745,0.319889849808,0.0714285714286,0.0666666666667,0.0714285714286,0.0666666666667,0.05,0.0666666666667,0.0769230769231,0.0714285714286,0.0833333333333,0.0769230769231,0.0769230769231,0.0714285714286,0.0666666666667,0.0588235294118,0.0769230769231,0.0625,0.0769230769231,0.0714285714286,0.0714285714286,0.0833333333333,0.0714285714286,0.0666666666667,0.0588235294118,0.0769230769231,0.0714285714286,0.0769230769231,0.0714285714286
hammer,0.311165033759,0.274908564454,0.271831671324,0.12292103511,0.319584340359,0.305621790964,0.300066833414,1.17547784688e-299,0.115464980258,0.30028811593,0.0725099298747,0.286400507222,0.281658648882,0.276806714572,0.331416801588,0.298042830154,0.185031380939,4.6116974629e-300,0.285514216943,0.313238920915,0.289002192362,0.206943546094,0.290784101113,0.305621790964,0.23645690632,0.0604341696936,0.223565555169,0.101438277101,0.296429832116,0.281658648882,0.130689925459,0.286400507222,0.217820459315,0.151785689482,0.271831671324,-0.0,0.267724220918,0.278460161777,0.329701755612,1.0,0.301951794554,0.129862120044,0.245553961765,0.21379689999,0.293098558926,0.256160286273,6.51535805177e-300,0.195929189641,0.307937895857,0.259090762758,0.196725787095,0.284566657388,0.292179029826,0.263336749165,0.178470177111,6.51535805177e-300,0.212736221586,0.295401141719,0.170053427856,0.202719863135,0.565580245289,0.297391792724,0.282446674397,0.259090762758,0.519603540046,1.50067128976e-299,-0.0,0.199921263171,6.51535805177e-300,0.0648107555311,0.147035729126,0.295401141719,6.51535805177e-300,-0.0,0.293275652031,6.51535805177e-300,0.280821083468,0.313384492953,0.295248153585,4.6116974629e-300,0.242477804466,0.154476548146,6.51535805177e-300,0.287761967296,0.17380788185,3.06366748644e-300,0.191075999968,0.245553961765,0.580751606157,0.263336749165,0.0714285714286,0.0666666666667,0.0714285714286,0.0666666666667,0.05,0.0666666666667,0.0769230769231,0.0714285714286,0.0833333333333,0.0769230769231,0.0769230769231,0.0714285714286,0.0666666666667,0.0588235294118,0.0769230769231,0.0625,0.0769230769231,0.0714285714286,0.0714285714286,0.0833333333333,0.0714285714286,0.0666666666667,0.0588235294118,0.0769230769231,0.0714285714286,0.0769230769231,0.0714285714286
handgun,0.354468096328,0.385625838265,0.304307762938,0.136979183126,0.365435086173,0.347292445692,0.706182549732,6.51535805177e-300,0.127783935458,0.340421501674,0.0819939965189,0.322683322138,0.396271675413,0.310556229662,0.380988927879,0.337538827733,0.206192922074,4.6116974629e-300,0.607395650167,0.446932840486,0.325989759451,0.233777365765,0.328258756565,0.347292445692,0.27215040671,0.0668818894033,0.255212765681,0.112780450895,0.335471484435,0.396271675413,0.146696946476,0.40378827216,0.247753169297,0.17381293844,0.380794101745,-0.0,0.374364380259,0.391219312061,0.894433392828,0.301951794554,1.0,0.149052438456,0.340055732585,0.242560980284,0.414459632545,0.28480247706,1.23069296108e-299,0.219817754456,0.438329117725,0.360924992324,0.220820940548,0.400877593399,0.330037494286,0.293701389574,0.198078033626,6.51535805177e-300,0.258683205228,0.418142779612,0.198193267574,0.22840154696,0.271752106408,0.336704050916,0.397518639855,0.288429564689,0.288429564689,6.51535805177e-300,-0.0,0.224855149464,6.51535805177e-300,0.0722839065157,0.16761246719,0.418142779612,8.15296295079e-300,-0.0,0.3314373935,8.15296295079e-300,0.315618124613,0.357351139847,0.333958833249,4.6116974629e-300,0.280156999694,0.177350566624,8.15296295079e-300,0.405952231947,0.19235143943,3.06366748644e-300,0.213727367521,0.340055732585,0.27984257893,0.293701389574,0.0625,0.0588235294118,0.0625,0.0588235294118,0.0454545454545,0.0588235294118,0.0666666666667,0.0625,0.0714285714286,0.0666666666667,0.0666666666667,0.0625,0.0588235294118,0.0526315789474,0.0666666666667,0.0555555555556,0.0666666666667,0.0625,0.0625,0.0714285714286,0.0625,0.0588235294118,0.0526315789474,0.0666666666667,0.0625,0.0666666666667,0.0625
handle,0.154764656171,0.132771262018,0.130963306516,0.124905189526,0.160060888048,0.151317509953,0.147894335018,2.58005136193e-300,0.115876557695,0.1480301046,0.0898496882435,0.139603148373,0.136768859735,0.133891038117,0.167630311246,0.14665476182,0.124905189526,2.58005136193e-300,0.139071752057,0.156062429065,0.141167446494,0.143200775593,0.142242643323,0.151317509953,0.169344232013,0.0720180130613,0.157703363971,0.736991698146,0.145669823688,0.136768859735,0.134556567672,0.139603148373,0.152627613707,0.162100416632,0.130963306516,-0.0,0.128563577918,0.13486923206,0.166523893763,0.129862120044,0.149052438456,1.0,0.115876557695,0.149112890758,0.143643815845,0.121890824653,2.58005136193e-300,0.133891038117,0.152753999538,0.123570284044,0.134556567672,0.138504459113,0.143086503974,0.12601748704,0.119599816347,2.58005136193e-300,0.254607113024,0.145043026569,0.187665717987,0.139603148373,0.115876557695,0.146256910503,0.137238379051,0.123570284044,0.123570284044,2.58005136193e-300,-0.0,0.137238379051,2.58005136193e-300,0.0783206647501,0.155721001378,0.145043026569,2.58005136193e-300,-0.0,0.143751244576,2.58005136193e-300,0.136270474848,0.15615369008,0.144949897965,2.58005136193e-300,0.17490377821,0.165762094506,2.58005136193e-300,0.140420925032,0.115876557695,2.58005136193e-300,0.129862120044,0.115876557695,0.119599816347,0.12601748704,0.1,0.0909090909091,0.1,0.0909090909091,0.0625,0.0909090909091,0.111111111111,0.1,0.125,0.111111111111,0.111111111111,0.1,0.0909090909091,0.0769230769231,0.111111111111,0.0833333333333,0.111111111111,0.1,0.1,0.125,0.1,0.0909090909091,0.0769230769231,0.111111111111,0.1,0.111111111111,0.1
